title,price,link_item,index_,discount_idx,discount_percent_list,countReviews,type,category,official_idx,official
[HCM]( HÀNG CHÍNH HÃNG ) 10 Máy Đo Đường Huyết Tốt Nhât Hiện Nay (Tư vấn mua 2020) Máy Đo Đường On Call EZ II - Sản Xuất Tại Mỹ Đo Nhanh Chính Xác Tuyệt Đối Bạn Đồng Hành Không Thể Thiếu Của Người Bệnh Tiểu Đường.,799.000 ₫,https://www.lazada.vn/products/hcm-hang-chinh-hang-10-may-do-duong-huyet-tot-nhat-hien-nay-tu-van-mua-2020-may-do-duong-on-call-ez-ii-san-xuat-tai-my-do-nhanh-chinh-xac-tuyet-doi-ban-dong-hanh-khong-the-thieu-cua-nguoi-benh-tieu-duong-i941458597.html,22,22,50% Off,"8 Đã bán
(7)
Hồ Chí Minh",lazada,health,22,
Máy đo huyết áp MICROLIFE B3 Basic công nghệ MAM thông minh đo 2 lần - MEDICAL,1.168.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-microlife-b3-basic-cong-nghe-mam-thong-minh-do-2-lan-medical-i1669761779.html,23,23,13% Off,"55 Đã bán
(9)
Hồ Chí Minh",lazada,health,23,Official
Máy Đo Huyết Áp Bắp Tay Cao Cấp Omron Hem-7600T - Kết Nối Điện Thoại - Intellisense - Sản Xuất Nhật Bản,2.999.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-cao-cap-omron-hem-7600t-ket-noi-dien-thoai-intellisense-san-xuat-nhat-ban-i217083603.html,24,24,15% Off,"579 Đã bán
(135)
Hồ Chí Minh",lazada,health,24,Official
Que thử đường huyết Uright TD 4265/4267 - date xa,97.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-uright-td-42654267-date-xa-i2538699140.html,25,25,,"63 Đã bán
(21)
Hồ Chí Minh",lazada,health,25,
"Combo 5 Hộp - mỗi hộp 12 miếng dán vai, thắt lưng, đầu gối ngải cứu",38.000 ₫,https://www.lazada.vn/products/combo-5-hop-moi-hop-12-mieng-dan-vai-that-lung-dau-goi-ngai-cuu-i2375398236.html,26,26,46% Off,"1.2K Đã bán
(358)
Hồ Chí Minh",lazada,health,26,
ACCU CHEK ACTIVE 25 que hoặc 50 que - Que thử đường huyết chính hãng Accu-chek Active,160.000 ₫,https://www.lazada.vn/products/accu-chek-active-25-que-hoac-50-que-que-thu-duong-huyet-chinh-hang-accu-chek-active-i2210249661.html,27,27,36% Off,"13 Đã bán
(5)
Hồ Chí Minh",lazada,health,27,
"[HCM] MÁY ĐO HUYẾT ÁP OMRON-Máy đo huyết áp Điện Tử đến từ Nhật Bản Loại Tốt, máy đo huyết áp bắp tay Mua Ngay Máy Đo Huyết Áp Omron Đo Nhịp Tim Chuẩn BYT, Máy Đo Chuẩn Xác Dễ Dùng Cho Người Già.bảo hàng 5 năm.",225.600 ₫,https://www.lazada.vn/products/hcm-may-do-huyet-ap-omron-may-do-huyet-ap-dien-tu-den-tu-nhat-ban-loai-tot-may-do-huyet-ap-bap-tay-mua-ngay-may-do-huyet-ap-omron-do-nhip-tim-chuan-byt-may-do-chuan-xac-de-dung-cho-nguoi-giabao-hang-5-nam-i2474176003.html,28,28,47% Off,"11 Đã bán
(10)
Hồ Chí Minh",lazada,health,28,
Máy đo huyết áp bắp tay + Tặng bộ đổi nguồn,299.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-tang-bo-doi-nguon-i361442185.html,29,29,40% Off,"27 Đã bán
(7)
Bắc Ninh",lazada,health,29,
Hộp 50 que thử đường huyết Sinocare Safe AQ Date dài + Tặng 50 kim chích máu,154.000 ₫,https://www.lazada.vn/products/hop-50-que-thu-duong-huyet-sinocare-safe-aq-date-dai-tang-50-kim-chich-mau-i735104899.html,30,30,48% Off,"11 Đã bán
(3)
Hà Nội",lazada,health,30,
"Máy đo acid uric BeneCheck, kiểm tra đo lường tỉ lệ acid uric hiệu quả, độ chính xác cao, máy chạy tự động dễ sử dụng, tặng 10 que thử",1.580.000 ₫,https://www.lazada.vn/products/may-do-acid-uric-benecheck-kiem-tra-do-luong-ti-le-acid-uric-hieu-qua-do-chinh-xac-cao-may-chay-tu-dong-de-su-dung-tang-10-que-thu-i2439479219.html,31,31,,"(3)
Hải Dương",lazada,health,31,
Máy điện sinh học đã thông kinh lạc thế hệ mới 5 trong 1 ( phiên bản tiếng việt),4.000.000 ₫,https://www.lazada.vn/products/may-dien-sinh-hoc-da-thong-kinh-lac-the-he-moi-5-trong-1-phien-ban-tieng-viet-i2635289933.html,32,32,,"52 Đã bán
Hà Nội",lazada,health,32,
Máy đo huyết áp bắp tay MICROLIFE BP A2 BASIC dễ sử dụng bảo hành 5 năm chính hãng - MEDICAL,885.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-microlife-bp-a2-basic-de-su-dung-bao-hanh-5-nam-chinh-hang-medical-i1669799709.html,33,33,16% Off,"20 Đã bán
(1)
Hồ Chí Minh",lazada,health,33,Official
"NEW 2024( Hàng Chính Hãng Bảo Hành 5 Năm ) Máy đo huyết áp nhật bản , máy đo huyết áp omron 8712 thế hệ mới Sử dụng được 2 nguồn điện là pin AAA máy đo huyết áp máy đo huyết áp điện tử cao huyết áp tim huyết áp tốt cao cấp( Công Trình Store)",215.000 ₫,https://www.lazada.vn/products/new-2024-hang-chinh-hang-bao-hanh-5-nam-may-do-huyet-ap-nhat-ban-may-do-huyet-ap-omron-8712-the-he-moi-su-dung-duoc-2-nguon-dien-la-pin-aaa-may-do-huyet-ap-may-do-huyet-ap-dien-tu-cao-huyet-ap-tim-huyet-ap-tot-cao-cap-cong-trinh-store-i2486904517.html,34,34,33% Off,"810 Đã bán
(95)
Hồ Chí Minh",lazada,health,34,
"Đai lưng cột sống Linh Hiếu đủ size cho người thoát vị đĩa đệm, đau lưng - KHK Healthcare",77.000 ₫,https://www.lazada.vn/products/dai-lung-cot-song-linh-hieu-du-size-cho-nguoi-thoat-vi-dia-dem-dau-lung-khk-healthcare-i597712035.html,35,35,36% Off,"1.7K Đã bán
(459)
Hồ Chí Minh",lazada,health,35,
"[Chính hãng] Que Thử Đường Huyết Sinocare, Hộp 50 Que, Date Mới Nhất",159.000 ₫,https://www.lazada.vn/products/chinh-hang-que-thu-duong-huyet-sinocare-hop-50-que-date-moi-nhat-i2482877696.html,36,36,,"14 Đã bán
(8)
Hồ Chí Minh",lazada,health,36,
Bút Chích Máu Bấm Liên Tục - Bút Chích Lễ - Bút Lấy Máu Liên Tục,45.000 ₫,https://www.lazada.vn/products/but-chich-mau-bam-lien-tuc-but-chich-le-but-lay-mau-lien-tuc-i2024094357.html,37,37,40% Off,"194 Đã bán
(21)
Hà Nội",lazada,health,37,
Que thử đường huyết EasyGluco 50- 25 Que/Hộp CHÍNH HÃNG,115.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-easygluco-50-25-quehop-chinh-hang-i2307809001.html,38,38,,"28 Đã bán
(4)
Hồ Chí Minh",lazada,health,38,
"Máy đo huyết áp tự động Kachi mk167 (BLS-2009A) có phát giọng nói - màu đen, sử dụng công nghệ cảm biến thông minh, cho tốc độ đo nhanh & độ chính xác cao, bảo hành sản phẩm 12 tháng",790.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-tu-dong-kachi-mk167-bls-2009a-co-phat-giong-noi-mau-den-su-dung-cong-nghe-cam-bien-thong-minh-cho-toc-do-do-nhanh-do-chinh-xac-cao-bao-hanh-san-pham-12-thang-i710506571.html,39,39,1% Off,"224 Đã bán
(56)
Bình Dương",lazada,health,39,Official
Safe AQ UG - 50 Que Thử Đường Huyết Dùng Cho Máy Safe AQ UG Kèm 50 Kim Chích Máu Sinocare,167.890 ₫,https://www.lazada.vn/products/safe-aq-ug-50-que-thu-duong-huyet-dung-cho-may-safe-aq-ug-kem-50-kim-chich-mau-sinocare-i2174731198.html,40,40,,Hồ Chí Minh,lazada,health,40,
"Giường Spa 2in1 - Giường Gội Đầu 2in1, Gội Đầu, Massage",2.000.000 ₫,https://www.lazada.vn/products/giuong-spa-2in1-giuong-goi-dau-2in1-goi-dau-massage-i1490657246.html,1,1,,Hà Nội,lazada,health,1,
Que Thử Đường Huyết URIGHT TD-4265 Hộp 25 Que Dùng Cho Các Máy URIGHT TD-4265/4267/4269,118.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-uright-td-4265-hop-25-que-dung-cho-cac-may-uright-td-426542674269-i2599156668.html,2,2,21% Off,"6 Đã bán
(1)
Hồ Chí Minh",lazada,health,2,
Máy đo đường huyết Sinocare Safe AQ tặng 1 hộp 50 que thử đường huyết và hộp 50 kim chích máu,280.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-sinocare-safe-aq-tang-1-hop-50-que-thu-duong-huyet-va-hop-50-kim-chich-mau-i270532319.html,3,3,,"37 Đã bán
(7)
Hà Nội",lazada,health,3,
"Nẹp Đùi Dài Và Ngắn Cố Định Khớp Gối Sau Chấn Thương Đùi Và Khớp Gối, Mổ Dây Chằng",105.000 ₫,https://www.lazada.vn/products/nep-dui-dai-va-ngan-co-dinh-khop-goi-sau-chan-thuong-dui-va-khop-goi-mo-day-chang-i1222041658.html,4,4,,"64 Đã bán
(14)
Hồ Chí Minh",lazada,health,4,
"Miếng dán tẩy mụn cóc, mụn nhọt vết chai C32 (Hộp 36 miếng)",57.000 ₫,https://www.lazada.vn/products/mieng-dan-tay-mun-coc-mun-nhot-vet-chai-c32-hop-36-mieng-i1081468754.html,5,5,40% Off,"140 Đã bán
(42)
Hồ Chí Minh",lazada,health,5,
Giường bệnh viện đa năng,5.500.000 ₫,https://www.lazada.vn/products/giuong-benh-vien-da-nang-i1477828295.html,6,6,,Hồ Chí Minh,lazada,health,6,
Nhiệt Kế Hồng Ngoại AGU NC8 Bảo Hành Chính Hãng 2 Năm (Thụy Sỹ),748.000 ₫,https://www.lazada.vn/products/nhiet-ke-hong-ngoai-agu-nc8-bao-hanh-chinh-hang-2-nam-thuy-sy-i1463710810.html,7,7,,"102 Đã bán
(13)
Hồ Chí Minh",lazada,health,7,Official
Máy đo huyết áp bắp tay cảm ứng BEURER BM58 cho kết quả chính xác - MEDICAL,1.498.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-cam-ung-beurer-bm58-cho-ket-qua-chinh-xac-medical-i1673699031.html,8,8,11% Off,Hồ Chí Minh,lazada,health,8,Official
[Chính hãng] Máy đo đường huyết Medismart Sapphire Plus Hãng sản xuất: MediSmart Xuất xứ: Thụy Sĩ,952.000 ₫,https://www.lazada.vn/products/chinh-hang-may-do-duong-huyet-medismart-sapphire-plus-hang-san-xuat-medismart-xuat-xu-thuy-si-i1871351745.html,9,9,22% Off,Hà Nội,lazada,health,9,
Sinocare Máy Đo Huyết Áp BSX516,210.000 ₫,https://www.lazada.vn/products/sinocare-may-do-huyet-ap-bsx516-i1881006195.html,10,10,48% Off,"311 Đã bán
(120)
Hà Nội",lazada,health,10,Official
"[Chính hãng] Que Thử Đường Huyết Gluneo Lite Hộp 25 - 50 Que, Date Mới Nhất",168.000 ₫,https://www.lazada.vn/products/chinh-hang-que-thu-duong-huyet-gluneo-lite-hop-25-50-que-date-moi-nhat-i2482718831.html,11,11,,"5 Đã bán
(1)
Hồ Chí Minh",lazada,health,11,
Bộ 50 Que + 50 Kim Thử Đường của máy Sinocare Safe AQ Smart,179.000 ₫,https://www.lazada.vn/products/bo-50-que-50-kim-thu-duong-cua-may-sinocare-safe-aq-smart-i2260815239.html,12,12,,"(2)
Hồ Chí Minh",lazada,health,12,
Máy Đo Huyết Áp Cơ Rossmax đã kèm ống nghe,299.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-co-rossmax-da-kem-ong-nghe-i1733523260.html,13,13,47% Off,"50 Đã bán
(14)
Hồ Chí Minh",lazada,health,13,
Hệ thống theo dõi đường liên tục Freestyle Libre 2 Abbott,3.500.000 ₫,https://www.lazada.vn/products/he-thong-theo-doi-duong-lien-tuc-freestyle-libre-2-abbott-i1561745176.html,14,14,,"(1)
Hồ Chí Minh",lazada,health,14,
Máy đo huyết áp bắp tay điện tử BEURER BM26 sử dụng pin - MEDICAL,699.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-dien-tu-beurer-bm26-su-dung-pin-medical-i1671130363.html,15,15,13% Off,"22 Đã bán
(2)
Hồ Chí Minh",lazada,health,15,Official
Que thử đường huyết One touch Ultra Plus Flex lọ 25 que,199.885 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-one-touch-ultra-plus-flex-lo-25-que-i2174647345.html,16,16,,"13 Đã bán
Hồ Chí Minh",lazada,health,16,
"Chân Đế Cao Su Cho Gậy Tập Đi 3,4 Chân",19.000 ₫,https://www.lazada.vn/products/chan-de-cao-su-cho-gay-tap-di-34-chan-i2559410779.html,17,17,46% Off,"(1)
Hà Nội",lazada,health,17,
Giường kéo giãn cột sống lưng cổ NIKITA mini,2.050.000 ₫,https://www.lazada.vn/products/giuong-keo-gian-cot-song-lung-co-nikita-mini-i150036449.html,18,18,18% Off,"17 Đã bán
(4)
Hà Nội",lazada,health,18,
[HCM] Máy Đo Huyết Áp ARM STYLE - Máy Đo Huyết Áp Nhịp Tim Điện Tử Tự Động Chuẩn Xác 100% - Hàng Chính Hãng -Hue203store,144.900 ₫,https://www.lazada.vn/products/hcm-may-do-huyet-ap-arm-style-may-do-huyet-ap-nhip-tim-dien-tu-tu-dong-chuan-xac-100-hang-chinh-hang-hue203store-i2633542604.html,19,19,16% Off,Hồ Chí Minh,lazada,health,19,
Máy Đo Đường Huyết On Call Plus Dùng Cho Cá Nhân [Chưa Có Que Thử],459.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-on-call-plus-dung-cho-ca-nhan-chua-co-que-thu-i2603244014.html,20,20,39% Off,Hồ Chí Minh,lazada,health,20,Official
[HCM] Tặng đính kèm que thử và kim Máy đo đường huyết accu-chek Omron On Call Plus Máy đo thử tiểu đường tại nhà tốt và dễ sử dụng - Máy đo đường huyết nào tốt - Máy đo đường huyết Safe Accu Sinocare use que thử tự động,320.000 ₫,https://www.lazada.vn/products/hcm-tang-dinh-kem-que-thu-va-kim-may-do-duong-huyet-accu-chek-omron-on-call-plus-may-do-thu-tieu-duong-tai-nha-tot-va-de-su-dung-may-do-duong-huyet-nao-tot-may-do-duong-huyet-safe-accu-sinocare-use-que-thu-tu-dong-i2580236958.html,21,21,50% Off,"50 Đã bán
(6)
Hồ Chí Minh",lazada,health,21,
(Chính hãng) Máy đo đường huyết On Call Plus - tặng kèm 25 que hoặc 50 que,528.650 ₫,https://www.lazada.vn/products/chinh-hang-may-do-duong-huyet-on-call-plus-tang-kem-25-que-hoac-50-que-i2538651920.html,22,22,3% Off,"(2)
Hồ Chí Minh",lazada,health,22,
Máy đo huyết áp Microlife A2 Basic (Trắng),789.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-microlife-a2-basic-trang-i86867.html,23,23,47% Off,"203 Đã bán
(45)
Hồ Chí Minh",lazada,health,23,
Máy đo đường huyết Safe Accu Sinocare Siêu RẺ,85.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-safe-accu-sinocare-sieu-re-i2374117786.html,24,24,14% Off,"19 Đã bán
(13)
Hà Nội",lazada,health,24,
"Miếng cao dán thảo dược Tiger Balm Plaster RD giúp giảm đau, nhức mỏi cơ thể, cứng cổ, bong gân, hiệu quả kéo dài",33.000 ₫,https://www.lazada.vn/products/mieng-cao-dan-thao-duoc-tiger-balm-plaster-rd-giup-giam-dau-nhuc-moi-co-the-cung-co-bong-gan-hieu-qua-keo-dai-i1919507946.html,25,25,,"450 Đã bán
(40)
Hồ Chí Minh",lazada,health,25,
Đai lưng hỗ trợ điều ttrị cột sống lưng cao cấp Osaka Nhật Bản,279.000 ₫,https://www.lazada.vn/products/dai-lung-ho-tro-dieu-ttri-cot-song-lung-cao-cap-osaka-nhat-ban-i101903580.html,26,26,47% Off,"686 Đã bán
(162)
Hồ Chí Minh",lazada,health,26,
[Combo kim + cồn] 1 Hộp 100 kim đầu tròn lấy máu dùng tất cả dòng máy đo đường huyết + 1 Hộp 100 miếng cồn sát khuẩn,44.000 ₫,https://www.lazada.vn/products/combo-kim-con-1-hop-100-kim-dau-tron-lay-mau-dung-tat-ca-dong-may-do-duong-huyet-1-hop-100-mieng-con-sat-khuan-i1773940250.html,27,27,12% Off,"69 Đã bán
(25)
Hồ Chí Minh",lazada,health,27,
(25/50que) Que thử đường huyết Accu-Chek Instant,212.000 ₫,https://www.lazada.vn/products/2550que-que-thu-duong-huyet-accu-chek-instant-i1592036156.html,28,28,,"36 Đã bán
(10)
Hồ Chí Minh",lazada,health,28,
Cồn xoa bóp An Triệu 100ml,47.000 ₫,https://www.lazada.vn/products/con-xoa-bop-an-trieu-100ml-i2209186561.html,29,29,,"52 Đã bán
(2)
Hà Nội",lazada,health,29,
"Máy Đo Huyết Áp Nhịp Tim Điện Tử Arm Style - Công Nghệ Tự Động Thông Minh, Máy Đo Huyết Áp Bắp Tay Tự Động Công Nghệ Nhật Bản. Chuẩn xác BYT Màn Hình Lcd, Hiển Thị Chính Xác, Đo Cực Nhanh.",200.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-nhip-tim-dien-tu-arm-style-cong-nghe-tu-dong-thong-minh-may-do-huyet-ap-bap-tay-tu-dong-cong-nghe-nhat-ban-chuan-xac-byt-man-hinh-lcd-hien-thi-chinh-xac-do-cuc-nhanh-i2421409023.html,30,30,50% Off,"69 Đã bán
(52)
Hồ Chí Minh",lazada,health,30,Official
Máy Đo Đường Huyết Và Axit Uric ( Bệnh Gút) 2 Trong 1 Safa AQ UG Chính Hãng Sinocare,590.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-va-axit-uric-benh-gut-2-trong-1-safa-aq-ug-chinh-hang-sinocare-i1536800670.html,31,31,9% Off,"64 Đã bán
(26)
Hà Nội",lazada,health,31,
Bộ que thử đường huyết Gluneo date xa + Tặng kèm theo kim chích. 50 que thử đường huyết gluneo + 50 kim,169.000 ₫,https://www.lazada.vn/products/bo-que-thu-duong-huyet-gluneo-date-xa-tang-kem-theo-kim-chich-50-que-thu-duong-huyet-gluneo-50-kim-i2228244480.html,32,32,,Hồ Chí Minh,lazada,health,32,
✅ Que Thử Đường Huyết Easy Touch | Easytouch -VT0750 - Y Tế Vạn Thành,188.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-easy-touch-easytouch-vt0750-y-te-van-thanh-i1549778524.html,33,33,,"26 Đã bán
(4)
Hồ Chí Minh",lazada,health,33,
Máy Đo Huyết Áp bắp tay Kachi MK293,399.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-kachi-mk293-i1481900268.html,34,34,32% Off,"49 Đã bán
(14)
Bình Dương",lazada,health,34,Official
Que thử đường huyết Easy Gluco,106.470 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-easy-gluco-i2538796296.html,35,35,9% Off,"8 Đã bán
(3)
Hồ Chí Minh",lazada,health,35,
[HCM]Vòng bít máy đo huyết áp bắp tay Omron - size trung bình,235.000 ₫,https://www.lazada.vn/products/hcmvong-bit-may-do-huyet-ap-bap-tay-omron-size-trung-binh-i1048706345.html,36,36,,"16 Đã bán
(4)
Hồ Chí Minh",lazada,health,36,
"HỘP 100 KIM TRÒN LẤY MÁU DÙNG CHO CÁC MÁY ĐO ĐƯỜNG HUYẾT ( OMRON, OLCALL PLUSS, OGCARE, ONETOUCH UTRA, ONETOUCH SELLEC...)",28.000 ₫,https://www.lazada.vn/products/hop-100-kim-tron-lay-mau-dung-cho-cac-may-do-duong-huyet-omron-olcall-pluss-ogcare-onetouch-utra-onetouch-sellec-i681526927.html,37,37,44% Off,"1.2K Đã bán
(208)
Hồ Chí Minh",lazada,health,37,
Máy đo huyết áp điện tử Omron JPN600 bảo hảnh chính hãng 5 năm,1.765.940 ₫,https://www.lazada.vn/products/may-do-huyet-ap-dien-tu-omron-jpn600-bao-hanh-chinh-hang-5-nam-i413354191.html,38,38,12% Off,"68 Đã bán
(23)
Hồ Chí Minh",lazada,health,38,
[Chính hãng] Máy Đo Đường Huyết Clever Check + Hộp 25 Que + Kim/Cồn,120.000 ₫,https://www.lazada.vn/products/chinh-hang-may-do-duong-huyet-clever-check-hop-25-que-kimcon-i2490584236.html,39,39,,Hồ Chí Minh,lazada,health,39,
(Giao nhanh HCM) Que thử đường huyết OGcare 25 - 50 que,131.950 ₫,https://www.lazada.vn/products/giao-nhanh-hcm-que-thu-duong-huyet-ogcare-25-50-que-i2538844189.html,40,40,9% Off,"154 Đã bán
(47)
Hồ Chí Minh",lazada,health,40,
CONTOUR®PLUS Que thử đường huyết 2x25’( cái ),313.000 ₫,https://www.lazada.vn/products/contourplus-que-thu-duong-huyet-2x25-cai-i1905735599.html,1,1,43% Off,"117 Đã bán
(36)
Hồ Chí Minh",lazada,health,1,Official
Que Thử Đường Huyết Sinocare Safe AQ 50 Que + 50 Kim Chích Máu,249.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-sinocare-safe-aq-50-que-50-kim-chich-mau-i1773772904.html,2,2,,"12 Đã bán
(2)
Hồ Chí Minh",lazada,health,2,
Que thử tiểu đường On Call Plus hộp 25 que kèm kim lấy máu thử đường huyết - KHK Healthcare CAM KẾT CHÍNH HÃNG,165.000 ₫,https://www.lazada.vn/products/que-thu-tieu-duong-on-call-plus-hop-25-que-kem-kim-lay-mau-thu-duong-huyet-khk-healthcare-cam-ket-chinh-hang-i1462449773.html,3,3,18% Off,"52 Đã bán
(11)
Hồ Chí Minh",lazada,health,3,
"( CHUẨN CHÍNH HÃNG ) Máy Tesst Tiểu Đường Tại Nhà Máy Đo Đường Huyết Thông Minh Sannuo-GA3, Đọc Kết Quả Bằng Giọng Nói, Thiết Kế Thân Thiện Nhỏ Gọn, Màn Hình LCD kết quả chính xác lên đến 99%.BH 12 tháng",345.000 ₫,https://www.lazada.vn/products/chuan-chinh-hang-may-tesst-tieu-duong-tai-nha-may-do-duong-huyet-thong-minh-sannuo-ga3-doc-ket-qua-bang-giong-noi-thiet-ke-than-thien-nho-gon-man-hinh-lcd-ket-qua-chinh-xac-len-den-99bh-12-thang-i2536489197.html,4,4,50% Off,"44 Đã bán
(5)
Hồ Chí Minh",lazada,health,4,
Combo 10 gói cao dán con cọp 7 chữ Thái Lan (1 gói 4 miếng dán),41.500 ₫,https://www.lazada.vn/products/combo-10-goi-cao-dan-con-cop-7-chu-thai-lan-1-goi-4-mieng-dan-i2402623142.html,5,5,,"201 Đã bán
(50)
Hồ Chí Minh",lazada,health,5,
Máy Đo Đường Huyết One Touch Ultra Plus Flex - Hàng Chính Hãng OneTouch [Chưa kèm que thử],1.103.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-one-touch-ultra-plus-flex-hang-chinh-hang-onetouch-chua-kem-que-thu-i1957032846.html,6,6,39% Off,"(1)
Hà Nội",lazada,health,6,
"[HCM]( HÀNG CHÍNH HÃNG ) Máy đo huyết áp Sinoheart ( TẠI ĐỨC ) , dễ sử dụng, kết quả đo chính xác cao, người bạn tin cậy chăm sóc sức khỏe của bạn.( Bảo Hành 1 Năm )",227.778 ₫,https://www.lazada.vn/products/hcm-hang-chinh-hang-may-do-huyet-ap-sinoheart-tai-duc-de-su-dung-ket-qua-do-chinh-xac-cao-nguoi-ban-tin-cay-cham-soc-suc-khoe-cua-ban-bao-hanh-1-nam-i1801400116.html,7,7,"49% Off
Áp dụng voucher","48 Đã bán
(15)
Hồ Chí Minh",lazada,health,7,
Bông Tẩm Cồn TANAPHAR - Gạc Tẩm Cồn Alcohol swabs [Hộp 100 Miếng],18.000 ₫,https://www.lazada.vn/products/bong-tam-con-tanaphar-gac-tam-con-alcohol-swabs-hop-100-mieng-i999312772.html,8,8,14% Off,"468 Đã bán
(37)
Hà Nội",lazada,health,8,
"[ SALE 50% ]Máy Đo Huyết Áp Nhịp Tim Điện Tử Arm Style - Công Nghệ Tự Động Thông Minh, Máy Đo Huyết Áp Nhật Loại Tốt Điện Tử Arm Style tự động chuẩn xác 100% Công Nghệ Tự Động Thông Minh Phù Hợp Cho Người Cao Tuổi .",200.000 ₫,https://www.lazada.vn/products/sale-50-may-do-huyet-ap-nhip-tim-dien-tu-arm-style-cong-nghe-tu-dong-thong-minh-may-do-huyet-ap-nhat-loai-tot-dien-tu-arm-style-tu-dong-chuan-xac-100-cong-nghe-tu-dong-thong-minh-phu-hop-cho-nguoi-cao-tuoi-i2417595617.html,9,9,50% Off,"18 Đã bán
(15)
Hồ Chí Minh",lazada,health,9,Official
"TRỌN BỘ Máy đo đường huyết Sinocare Safe - Accu Hàng Chính Hãng, tặng bút chích máu và 25 Que + 25 Kim",150.000 ₫,https://www.lazada.vn/products/tron-bo-may-do-duong-huyet-sinocare-safe-accu-hang-chinh-hang-tang-but-chich-mau-va-25-que-25-kim-i2491579821.html,10,10,24% Off,Hà Nội,lazada,health,10,
